,abstract_id,sentence_index,synonym_tokens,original_tokens,attack_successful,num_changed,divergence,token_index,num_queries,changed_sentences,num_entities_changed,synonym_prob,semantic_sim,attack_type,synonyms_prob,num_changes_in_pred,comp_mode,original_token,synonym
1772,25430900,10,4,6,False,4,4.98979352414608e-06,28.0,25,,,,0.9542467594146729,replace,0.520251989364624,0.0,class_change,,
1773,25430900,10,1,2,False,5,4.64264303445816e-06,18.0,26,,,,0.9570642709732056,replace,0.306650310754776,0.0,class_change,,
1774,25430900,10,respectively,visits,False,6,4.36375057688565e-06,30.0,27,,,,0.9061882495880127,insert,0.8711897134780884,0.0,class_change,,
1775,25430900,10,8,11,False,7,4.426653958944371e-06,11.0,28,,,,0.9186232089996338,replace,0.1483728140592575,0.0,class_change,,
1776,25430900,10,week,month,False,8,3.744848072528839e-06,23.0,29,,,,0.9862070083618164,replace,0.9224662184715271,0.0,class_change,,
1777,25430900,10,7,3,False,9,3.1442225463251816e-06,24.0,30,,,,0.9705811738967896,replace,0.5675606727600098,0.0,class_change,,
1778,25430900,10,the,during,False,10,4.264545623300364e-06,17.0,31,,,,0.9639635682106018,insert,0.09538672864437103,0.0,class_change,,
1779,25430900,10,week,month,False,11,3.960778940381715e-06,27.0,32,,,,0.9814811944961548,replace,0.5431528091430664,0.0,class_change,,
1780,25430900,10,stre,io,False,12,1.6188054360100068e-05,0.0,33,,,,0.9010664224624634,replace,0.06266551464796066,0.0,class_change,,
1781,25430900,10,athy,##p,False,13,4.5613229303853586e-05,2.0,34,,,,0.9486885666847229,insert,0.10688009113073349,0.0,class_change,,
1782,25430900,10,during,",",False,14,4.915877434541471e-05,20.0,35,,,,0.910144567489624,insert,0.3388265371322632,0.0,class_change,,
1783,25430900,10,respectively,visits,False,15,5.1439816161291674e-05,29.0,36,,,,0.7193034887313843,replace,0.4906582236289978,0.0,class_change,,
1784,25430900,10,ffic,##p,False,16,5.77183673158288e-05,1.0,37,,,,0.9248083829879761,replace,0.029526788741350174,0.0,class_change,,
1785,25430900,10,,,False,0,,,37,,,,,,,,,,
1786,25430900,11,rotein,##p,True,1,0.17558467388153076,12,70,,,,0.8883473873138428,insert,0.467196524143219,3.0,class_change,,
1787,25430900,12,pooled,included,False,1,0.00048596938722766936,4,41,,,,0.8550212979316711,insert,0.2190334051847458,0.0,class_change,,
1788,25430900,12,endpoint,supportive,True,2,0.0008167035994119942,1,42,,,,0.9473080635070801,insert,0.07760725915431976,1.0,class_change,,
1789,25430900,14,agon,##urn,True,1,0.19885694980621338,5,93,,,,0.9547653198242188,replace,0.4155324697494507,3.0,class_change,,
1790,25430900,15,cutoff,time,True,1,0.006511407438665628,18,26,,,,0.9294631481170654,insert,0.14939530193805695,1.0,class_change,,
1791,25430900,16,the,least squares,True,1,0.2324005514383316,10,51,,,,0.826459527015686,merge,0.10876496136188507,3.0,class_change,,
1792,25430900,18,nausea,visual disturbances,False,1,0.05090315267443657,29.0,66,,,,0.8403598070144653,merge,0.11599952727556229,0.0,class_change,,
1793,25430900,18,us,o,False,2,0.050811517983675,4.0,67,,,,0.95131516456604,insert,0.32954466342926025,0.0,class_change,,
1794,25430900,18,inflammatory,adverse,False,3,0.05112484097480774,6.0,68,,,,0.8895498514175415,insert,0.17646628618240356,0.0,class_change,,
1795,25430900,18,occ,##iva,False,4,0.05122452601790428,24.0,69,,,,0.8449550867080688,insert,0.14553247392177582,0.0,class_change,,
1796,25430900,18,no,##jun,False,5,0.05141103267669678,21.0,70,,,,0.9350683689117432,replace,0.3386105000972748,0.0,class_change,,
1797,25430900,18,clinically,reported,False,6,0.05148717761039734,16.0,71,,,,0.8296140432357788,insert,0.5213151574134827,0.0,class_change,,
1798,25430900,18,ive,##iva,False,7,0.05183468759059906,23.0,72,,,,0.9263073205947876,replace,0.4801161289215088,0.0,class_change,,
1799,25430900,18,cular,##cular,False,8,0.052148278802633286,18.0,73,,,,0.9130120873451233,replace,0.998623251914978,0.0,class_change,,
1800,25430900,18,cular,##cular discomfort,False,9,0.052201420068740845,39.0,74,,,,0.9443651437759399,merge,0.9453891515731812,0.0,class_change,,
1801,25430900,18,peripheral,the,False,10,0.05189380422234535,13.0,75,,,,0.907203197479248,insert,0.07627338916063309,0.0,class_change,,
1802,25430900,18,adverse,common,False,11,0.051553498953580856,3.0,76,,,,0.9828877449035645,insert,0.2135409563779831,0.0,class_change,,
1803,25430900,18,cha,hyper,False,12,0.05163155868649483,26.0,77,,,,0.9008959531784058,insert,0.23040279746055603,0.0,class_change,,
1804,25430900,18,ice,##ct ##iva,False,13,0.05152864381670952,22.0,78,,,,0.8808748722076416,merge,0.10984623432159424,0.0,class_change,,
1805,25430900,18,bro,con ##jun,False,14,0.052378714084625244,20.0,79,,,,0.917931079864502,merge,0.09370381385087967,0.0,class_change,,
1806,25430900,18,cular,##cular,False,15,0.0022987157572060823,33.0,80,,,,0.9451689124107361,replace,0.9999616146087646,0.0,class_change,,
1807,25430900,18,o,common o,False,16,0.0031949279364198446,2.0,81,,,,0.951685905456543,merge,0.9988163709640503,0.0,class_change,,
1808,25430900,18,opening,of,False,17,0.0038779007736593485,12.0,82,,,,0.8459501266479492,insert,0.09478018432855606,0.0,class_change,,
1809,25430900,18,eye,o ##cular,False,18,0.004697050433605909,38.0,83,,,,0.9508385062217712,merge,0.16091382503509521,0.0,class_change,,
1810,25430900,18,observed,reactions,False,19,0.0032626211177557707,8.0,84,,,,0.9748499989509583,insert,0.218211829662323,0.0,class_change,,
1811,25430900,18,irritation,allergic reactions,False,20,0.0035321505274623632,34.0,85,,,,0.8859914541244507,merge,0.12654832005500793,0.0,class_change,,
1812,25430900,18,known,reported,False,21,0.0027392785996198654,15.0,86,,,,0.9155685901641846,replace,0.586186945438385,0.0,class_change,,
1813,25430900,18,ox,hyper,False,22,0.0028443324845284224,10.0,87,,,,0.8324562311172485,insert,0.3022163510322571,0.0,class_change,,
1814,25430900,18,,,False,0,,,87,,,,,,,,,,
1815,25430900,19,daytime,fatigue /,False,1,0.05069175362586975,16,49,,,,0.8441704511642456,merge,0.23397880792617798,0.0,class_change,,
1816,25430900,19,gastrointestinal,included,False,2,0.05092144384980202,6,50,,,,0.8020064234733582,insert,0.30107995867729187,0.0,class_change,,
1817,25430900,19,regulation,##ge ##usia,False,3,0.10641828924417496,8,51,,,,0.9204460382461548,merge,0.8105443716049194,0.0,class_change,,
1818,25430900,19,l,included d,False,4,0.04967348277568817,5,52,,,,0.9344182014465332,merge,0.18379095196723938,0.0,class_change,,
1819,25430900,19,allergic,adverse drug,False,5,0.04984072223305702,2,53,,,,0.8602374792098999,merge,0.6503158807754517,0.0,class_change,,
1820,25430900,19,",",reactions included,False,6,0.0008858626242727041,4,54,,,,0.8779932856559753,merge,0.1034424677491188,0.0,class_change,,
1821,25430900,19,adverse,systemic adverse,True,7,0.05076908692717552,1,55,,,,0.9756957292556763,merge,0.5512343049049377,1.0,class_change,,
1822,25430900,20,ver,##ni,False,1,9.30893947952427e-05,13,59,,,,0.7193243503570557,insert,0.09144172072410583,0.0,class_change,,
1823,25430900,20,Δ,:,False,2,0.0002406262356089428,2,60,,,,0.9372268915176392,insert,0.043929826468229294,0.0,class_change,,
1824,25430900,20,eth,##imo,False,3,0.00037845075712539256,12,61,,,,0.6869780421257019,insert,0.2973466217517853,0.0,class_change,,
1825,25430900,20,al,##t,False,4,0.0006095378776080906,30,62,,,,0.9934961795806885,replace,0.06709132343530655,0.0,class_change,,
1826,25430900,20,cy,##com ##itan,False,5,0.0016109347343444824,28,63,,,,0.9841590523719788,merge,0.1511678546667099,0.0,class_change,,
1827,25430900,20,ethy,##zo,False,6,0.0015799294924363494,5,64,,,,0.7282397150993347,insert,0.48735862970352173,0.0,class_change,,
1828,25430900,20,morphine,%,False,7,0.0016267396276816726,9,65,,,,0.9500293731689453,insert,0.059707898646593094,0.0,class_change,,
1829,25430900,20,ox,##zo ##lam,False,8,0.0014850100269541144,4,66,,,,0.7870014905929565,merge,0.0416162945330143,0.0,class_change,,
1830,25430900,20,dose,conclusion,False,9,0.0019180862000212073,1,67,,,,0.9392103552818298,insert,0.10649969428777695,0.0,class_change,,
1831,25430900,20,combined,therapy,False,10,0.0018496029078960419,32,68,,,,0.924933910369873,insert,0.5340604782104492,0.0,class_change,,
1832,25430900,20,together,therapy,False,11,0.0020318219903856516,31,69,,,,0.9052339792251587,replace,0.10091949999332428,0.0,class_change,,
1833,25430900,20,dose,fixed,False,12,0.0019025082001462579,19,70,,,,0.862727701663971,insert,0.37716975808143616,0.0,class_change,,
1834,25430900,20,in,br,False,13,0.001977860927581787,11,71,,,,0.876894474029541,insert,0.560970664024353,0.0,class_change,,
1835,25430900,20,any,as,False,14,0.001889004255644977,27,72,,,,0.7851034998893738,insert,0.18092940747737885,0.0,class_change,,
1836,25430900,20,potent,well tolerated,False,15,0.0018712440505623817,22,73,,,,0.8835798501968384,merge,0.28591832518577576,0.0,class_change,,
1837,25430900,20,%,% /,False,16,0.0018969886004924774,8,74,,,,1.0,merge,0.7019237279891968,0.0,class_change,,
1838,25430900,20,2,1,False,17,0.0018833099165931344,7,75,,,,0.9758861064910889,replace,0.11056444048881531,0.0,class_change,,
1839,25430900,20,5,2,False,18,0.0018124087946489453,16,76,,,,0.935476541519165,replace,0.0829780101776123,0.0,class_change,,
1840,25430900,20,dose,conclusion,False,19,0.0009707752615213394,0,77,,,,0.8079231977462769,replace,0.035316575318574905,0.0,class_change,,
1841,25430900,20,antagonists,components,False,20,0.0005165711045265198,34,78,,,,0.8259099721908569,replace,0.23207388818264008,0.0,class_change,,
1842,25430900,20,tolerated,effective,False,21,0.00046517522423528135,25,79,,,,0.9088199138641357,replace,0.6296113729476929,0.0,class_change,,
1843,25430900,20,This,%,True,22,0.04069821164011955,18,80,,,,0.8520936965942383,insert,0.255607932806015,2.0,class_change,,
1844,25430900,21,interventions,##p,False,1,5.296656672726385e-05,11.0,28,,,,0.9330388307571411,replace,0.11844856292009354,0.0,class_change,,
1845,25430900,21,cholesterol,reduces treatment,False,2,9.820786544878501e-06,2.0,29,,,,0.7270737290382385,merge,0.06724902242422104,0.0,class_change,,
1846,25430900,21,significantly,burden,False,3,4.097183045814745e-05,5.0,30,,,,0.9390295743942261,insert,0.5555842518806458,0.0,class_change,,
1847,25430900,21,oral,multiple,False,4,9.314785711467266e-05,9.0,31,,,,0.844714879989624,replace,0.22879400849342346,0.0,class_change,,
1848,25430900,21,take,require,False,5,0.00021850033954251558,8.0,32,,,,0.9764060974121094,replace,0.1995479166507721,0.0,class_change,,
1849,25430900,21,Vi,bb,False,6,0.0003515375719871372,0.0,33,,,,0.8885879516601562,replace,0.006139650009572506,0.0,class_change,,
1850,25430900,21,inflammatory,lowering,False,7,0.00032518975785933435,13.0,34,,,,0.8826022744178772,replace,0.04492104426026344,0.0,class_change,,
1851,25430900,21,therapies,medications,False,8,8.937522216001526e-05,14.0,35,,,,0.9490264654159546,replace,0.12907907366752625,0.0,class_change,,
1852,25430900,21,costs,burden,False,9,4.490922947297804e-05,4.0,36,,,,0.9445446729660034,replace,0.1519225835800171,0.0,class_change,,
1853,25430900,21,significantly,##fc,False,10,0.00015381420962512493,1.0,37,,,,0.9604458212852478,replace,0.03475615009665489,0.0,class_change,,
1854,25430900,21,stre,io,False,11,0.0001363213814329356,10.0,38,,,,0.9640066623687744,replace,0.475494384765625,0.0,class_change,,
1855,25430900,21,,,False,0,,,38,,,,,,,,,,
1856,25430900,22,itations,##line,False,1,3.994580401922576e-05,40.0,79,,,,0.8884952068328857,replace,0.6016383171081543,0.0,class_change,,
1857,25430900,22,id,##ci ##d,False,2,7.547651330241933e-05,21.0,80,,,,0.9238239526748657,merge,0.5681442022323608,0.0,class_change,,
1858,25430900,22,PubMed,##7,False,3,7.851540431147441e-05,6.0,81,,,,0.8824090957641602,insert,0.05227569118142128,0.0,class_change,,
1859,25430900,22,id,pmid,False,4,0.0001167581431218423,31.0,82,,,,0.8973499536514282,insert,0.4153299629688263,0.0,class_change,,
1860,25430900,22,c,##7 ##11,False,5,0.00016247395251411945,27.0,83,,,,0.9604518413543701,merge,0.01933540590107441,0.0,class_change,,
1861,25430900,22,_,##42 ##7,False,6,0.00023144956503529102,26.0,84,,,,0.942782461643219,merge,0.013762326911091805,0.0,class_change,,
1862,25430900,22,id,pmid,False,7,0.00022158073261380196,30.0,85,,,,0.9678107500076294,replace,0.11493023484945297,0.0,class_change,,
1863,25430900,22,id,##37 pmid,False,8,0.00015670405991841108,29.0,86,,,,0.9512299299240112,merge,0.11365663260221481,0.0,class_change,,
1864,25430900,22,644,##7 /,False,9,0.00016061328642535955,5.0,87,,,,0.9662986397743225,merge,0.12647849321365356,0.0,class_change,,
1865,25430900,22,230,##c ##42,False,10,0.00010569176083663478,25.0,88,,,,0.8931654691696167,merge,0.07737866789102554,0.0,class_change,,
1866,25430900,22,Date,med,False,11,5.360104842111468e-05,39.0,89,,,,0.7621746063232422,replace,0.28787070512771606,0.0,class_change,,
1867,25430900,22,fr,s,False,12,4.7122342948568985e-05,8.0,90,,,,0.6257255673408508,insert,0.014211066998541355,0.0,class_change,,
1868,25430900,22,123,:,False,13,4.0086724766297266e-05,24.0,91,,,,0.9336081743240356,insert,0.015359926968812943,0.0,class_change,,
1869,25430900,22,PubMed,[,False,14,2.0942728951922618e-05,37.0,92,,,,0.8161547183990479,insert,0.04181981831789017,0.0,class_change,,
1870,25430900,22,230,100,False,15,3.2623687729937956e-05,4.0,93,,,,0.9680135250091553,replace,0.22236810624599457,0.0,class_change,,
1871,25430900,22,327,01,False,16,3.850890789180994e-05,15.0,94,,,,0.975257396697998,replace,0.06873370707035065,0.0,class_change,,
1872,25430900,22,PubMed,##0,False,17,7.03822952345945e-05,35.0,95,,,,0.930345356464386,replace,0.033836059272289276,0.0,class_change,,
1873,25430900,22,101,01,False,18,8.62164088175632e-05,12.0,96,,,,0.9801932573318481,replace,0.09201148897409439,0.0,class_change,,
1874,25430900,22,[,[ indexed,False,19,6.926595233380795e-05,36.0,97,,,,0.9339063167572021,merge,0.05193264037370682,0.0,class_change,,
1875,25430900,22,80,##5,False,20,8.282360067823902e-05,10.0,98,,,,0.9841656684875488,replace,0.009693390689790249,0.0,class_change,,
1876,25430900,22,80,##30,False,21,8.938764221966267e-05,33.0,99,,,,0.9861432313919067,replace,0.022055979818105698,0.0,class_change,,
1877,25430900,22,61,##4,False,22,0.00013087387196719646,13.0,100,,,,0.9894202947616577,replace,0.04850329831242561,0.0,class_change,,
1878,25430900,22,5,##6 ##8,False,23,0.0001590162719367072,16.0,101,,,,0.9750407934188843,merge,0.08955227583646774,0.0,class_change,,
1879,25430900,22,pp,pm ##ci,False,24,0.0003107534721493721,20.0,102,,,,0.9202938079833984,merge,0.02775382064282894,0.0,class_change,,
1880,25430900,22,381,##90 ##0,False,25,0.00026330319815315306,34.0,103,,,,0.9428129196166992,merge,0.022885842248797417,0.0,class_change,,
1881,25430900,22,p,y pm,False,26,0.00019486830569803715,19.0,104,,,,0.8747644424438477,merge,0.17834043502807617,0.0,class_change,,
1882,25430900,22,DOI,doi,False,27,0.00015317679208237678,1.0,105,,,,0.9721786975860596,insert,0.4880414605140686,0.0,class_change,,
1883,25430900,22,,,False,0,,,105,,,,,,,,,,
1884,24672097,0,cur,the,False,1,0.0,3.0,23,,,,0.9781578779220581,insert,0.31984958052635193,0.0,class_change,,
1885,24672097,0,rr,cu,False,2,0.0,0.0,24,,,,0.9014594554901123,replace,0.1892423927783966,0.0,class_change,,
1886,24672097,0,olver,cl ##in,False,3,0.0,5.0,25,,,,0.8907690048217773,merge,0.1766851842403412,0.0,class_change,,
1887,24672097,0,orter,##p,False,4,0.0,9.0,26,,,,0.6149835586547852,insert,0.11729607731103897,0.0,class_change,,
1888,24672097,0,ée,##rr,False,5,0.0,2.0,27,,,,0.9842690229415894,insert,0.07661308348178864,0.0,class_change,,
1889,24672097,0,ce,##rr,False,6,0.0,1.0,28,,,,0.9609630703926086,replace,0.05408642441034317,0.0,class_change,,
1890,24672097,0,cor,ex,False,7,0.0,8.0,29,,,,0.5187191963195801,insert,0.045146070420742035,0.0,class_change,,
1891,24672097,0,,,False,0,,,29,,,,,,,,,,
1892,24672097,1,DOI,doi,False,1,0.0,14.0,28,,,,0.8657856583595276,insert,0.7206047177314758,0.0,class_change,,
1893,24672097,1,apy,##es,False,2,0.0,23.0,29,,,,0.9300909638404846,replace,0.47946897149086,0.0,class_change,,
1894,24672097,1,00,44,False,3,0.0,8.0,30,,,,0.9771654605865479,replace,0.4107973277568817,0.0,class_change,,
1895,24672097,1,101,00,False,4,0.0,29.0,31,,,,0.9648864269256592,replace,0.37925460934638977,0.0,class_change,,
1896,24672097,1,journals,j,False,5,0.0,19.0,32,,,,0.900545597076416,replace,0.27571767568588257,0.0,class_change,,
1897,24672097,1,.,nov,False,6,0.0,1.0,33,,,,0.9332867860794067,replace,0.26481813192367554,0.0,class_change,,
1898,24672097,1,444,54,False,7,0.0,11.0,34,,,,0.9550713300704956,replace,0.23829539120197296,0.0,class_change,,
1899,24672097,1,2004,2005,False,8,0.0,25.0,35,,,,0.9389989376068115,replace,0.2379675656557083,0.0,class_change,,
1900,24672097,1,.,2004,False,9,0.0,0.0,36,,,,0.843826949596405,replace,0.1624840646982193,0.0,class_change,,
1901,24672097,1,doi,01,False,10,0.0,27.0,37,,,,0.9290299415588379,replace,0.11522223055362701,0.0,class_change,,
1902,24672097,1,j,.,False,11,0.0,21.0,38,,,,0.8656021952629089,insert,0.057457584887742996,0.0,class_change,,
1903,24672097,1,vol,65,False,12,0.0,3.0,39,,,,0.9427257180213928,replace,0.03720320761203766,0.0,class_change,,
1904,24672097,1,PubMed,/ j,False,13,0.0,18.0,40,,,,0.7337600588798523,merge,0.028477154672145844,0.0,class_change,,
1905,24672097,1,45,##4,False,14,0.0,9.0,41,,,,0.9871565699577332,replace,0.026321394369006157,0.0,class_change,,
1906,24672097,1,edit,6,False,15,0.0,5.0,42,,,,0.9327247738838196,replace,0.02453937567770481,0.0,class_change,,
1907,24672097,1,7,##4,False,16,0.0,30.0,43,,,,0.9547684192657471,replace,0.01822902262210846,0.0,class_change,,
1908,24672097,1,,,False,0,,,43,,,,,,,,,,
1909,24672097,2,cular,##cular blood,False,1,0.0,25.0,101,,,,0.8448596000671387,merge,0.9927323460578918,0.0,class_change,,
1910,24672097,2,ocular,##oc ##ular,False,2,0.0,16.0,102,,,,0.9714372158050537,merge,0.9927171468734741,0.0,class_change,,
1911,24672097,2,sar,g ##lau,False,3,0.0,35.0,103,,,,0.9342336654663086,merge,0.9855000376701355,0.0,class_change,,
1912,24672097,2,com,##com,False,4,0.0,37.0,104,,,,0.8270281553268433,replace,0.9576282501220703,0.0,class_change,,
1913,24672097,2,op,##mat ##op,False,5,0.0,6.0,105,,,,0.9511394500732422,merge,0.9329418540000916,0.0,class_change,,
1914,24672097,2,cy,##ros,False,6,0.0,9.0,106,,,,0.918688178062439,insert,0.9086352586746216,0.0,class_change,,
1915,24672097,2,label,angle,False,7,0.0,34.0,107,,,,0.8665820360183716,replace,0.807488739490509,0.0,class_change,,
1916,24672097,2,effects,the effects,False,8,0.0,2.0,108,,,,0.9944647550582886,merge,0.6514065861701965,0.0,class_change,,
1917,24672097,2,atile,##ls,False,9,0.0,22.0,109,,,,0.850155234336853,insert,0.6289498209953308,0.0,class_change,,
1918,24672097,2,vol,pu ##ls,False,10,0.0,20.0,110,,,,0.806778609752655,merge,0.5854869484901428,0.0,class_change,,
1919,24672097,2,a,##a,False,11,0.0,38.0,111,,,,0.9999998211860657,replace,0.576127827167511,0.0,class_change,,
1920,24672097,2,random,random,False,12,0.0,48.0,112,,,,0.9374834299087524,insert,0.5117093920707703,0.0,class_change,,
1921,24672097,2,ony,##olo,False,13,0.0,12.0,113,,,,0.9027025699615479,replace,0.5110558271408081,0.0,class_change,,
1922,24672097,2,jug,intra ##oc,False,14,0.0,15.0,114,,,,0.938591718673706,merge,0.42307165265083313,0.0,class_change,,
1923,24672097,2,treated,patients,False,15,0.0,30.0,115,,,,0.9352337121963501,insert,0.39589300751686096,0.0,class_change,,
1924,24672097,2,ter,bi,False,16,0.0,5.0,116,,,,0.7595163583755493,replace,0.3047962784767151,0.0,class_change,,
1925,24672097,2,oly,##ros,False,17,0.0,8.0,117,,,,0.956139326095581,replace,0.3024297058582306,0.0,class_change,,
1926,24672097,2,peripheral,##le,False,18,0.0,24.0,118,,,,0.8618575930595398,insert,0.28701043128967285,0.0,class_change,,
1927,24672097,2,placebo,parallel,False,19,0.0,54.0,119,,,,0.9116207361221313,replace,0.2747069001197815,0.0,class_change,,
1928,24672097,2,Discussion,comparison,False,20,0.0,0.0,120,,,,0.8721249103546143,replace,0.25188571214675903,0.0,class_change,,
1929,24672097,2,observational,group,False,21,0.0,57.0,121,,,,0.7518191933631897,insert,0.2441367208957672,0.0,class_change,,
1930,24672097,2,prospective,label,False,22,0.0,45.0,122,,,,0.8713472485542297,replace,0.21986018121242523,0.0,class_change,,
1931,24672097,2,laure,tim ##olo,False,23,0.0,11.0,123,,,,0.9086208343505859,merge,0.19078297913074493,0.0,class_change,,
1932,24672097,2,double,two,False,24,0.0,50.0,124,,,,0.9894408583641052,replace,0.17049042880535126,0.0,class_change,,
1933,24672097,2,study,arm,False,25,0.0,53.0,125,,,,0.9045541286468506,insert,0.16515158116817474,0.0,class_change,,
1934,24672097,2,multic,",",False,26,0.0,47.0,126,,,,0.8928089141845703,insert,0.16255207359790802,0.0,class_change,,
1935,24672097,2,randomized,open,False,27,0.0,43.0,127,,,,0.773332953453064,replace,0.1624511033296585,0.0,class_change,,
1936,24672097,2,diabetic,in,False,28,0.0,29.0,128,,,,0.8367288112640381,insert,0.15740326046943665,0.0,class_change,,
1937,24672097,2,ocation,##l,False,29,0.0,14.0,129,,,,0.9432772397994995,insert,0.14228765666484833,0.0,class_change,,
1938,24672097,2,tailed,-,False,30,0.0,52.0,130,,,,0.8861088752746582,insert,0.14061151444911957,0.0,class_change,,
1939,24672097,2,variability,flow,False,31,0.0,28.0,131,,,,0.8529398441314697,insert,0.11864206194877625,0.0,class_change,,
1940,24672097,2,prospective,-,False,32,0.0,56.0,132,,,,0.8791899681091309,insert,0.10812141746282578,0.0,class_change,,
1941,24672097,2,acute,open,False,33,0.0,32.0,133,,,,0.9390848278999329,replace,0.10322979092597961,0.0,class_change,,
1942,24672097,2,randomized,a prospective,False,34,0.0,40.0,134,,,,0.9424710273742676,merge,0.07215235382318497,0.0,class_change,,
1943,24672097,2,ction,##l,False,35,0.0,13.0,135,,,,0.9404790997505188,replace,0.059908345341682434,0.0,class_change,,
1944,24672097,2,measurement,pressure,False,36,0.0,19.0,136,,,,0.7374606132507324,insert,0.04686244577169418,0.0,class_change,,
1945,24672097,2,,,False,0,,,136,,,,,,,,,,
1946,24672097,3,iov,card,False,1,0.0,9.0,38,,,,0.7377020716667175,insert,0.7041895985603333,0.0,class_change,,
1947,24672097,3,ia,##no,False,2,0.0,2.0,39,,,,0.9701110124588013,replace,0.530671238899231,0.0,class_change,,
1948,24672097,3,ast,sb,False,3,0.0,25.0,40,,,,0.5715255737304688,insert,0.3381340205669403,0.0,class_change,,
1949,24672097,3,ica,##rug ##no,False,4,0.0,1.0,41,,,,0.8751769065856934,merge,0.20893345773220062,0.0,class_change,,
1950,24672097,3,cor,vet,False,5,0.0,0.0,42,,,,0.7706142067909241,replace,0.1896781325340271,0.0,class_change,,
1951,24672097,3,n,c,False,6,0.0,27.0,43,,,,0.9501878619194031,replace,0.18123091757297516,0.0,class_change,,
1952,24672097,3,sen,card ##as,False,7,0.0,8.0,44,,,,0.8896156549453735,merge,0.16033543646335602,0.0,class_change,,
1953,24672097,3,ia,##ore,False,8,0.0,18.0,45,,,,0.9821510910987854,replace,0.14799946546554565,0.0,class_change,,
1954,24672097,3,f,n,False,9,0.0,11.0,46,,,,0.9491374492645264,replace,0.13918066024780273,0.0,class_change,,
1955,24672097,3,at,##tat,False,10,0.0,17.0,47,,,,0.9181628823280334,replace,0.13488911092281342,0.0,class_change,,
1956,24672097,3,n,f,False,11,0.0,19.0,48,,,,0.9766799807548523,replace,0.111202672123909,0.0,class_change,,
1957,24672097,3,fasc,sb ##org,False,12,0.0,24.0,49,,,,0.7918025255203247,merge,0.07083813101053238,0.0,class_change,,
1958,24672097,3,ica,m,False,13,0.0,4.0,50,,,,0.9385137557983398,insert,0.03570317476987839,0.0,class_change,,
1959,24672097,3,,,False,0,,,50,,,,,,,,,,
1960,24672097,4,mology,##mology,False,1,0.0,41.0,85,,,,0.9538226127624512,replace,0.9999313354492188,0.0,class_change,,
1961,24672097,4,mology,##mology,False,2,0.0,11.0,86,,,,0.9366140365600586,replace,0.9991723299026489,0.0,class_change,,
1962,24672097,4,hospital,university,False,3,0.0,22.0,87,,,,0.8395678997039795,insert,0.9929437041282654,0.0,class_change,,
1963,24672097,4,university,university hospital,False,4,0.0,43.0,88,,,,0.9316471815109253,merge,0.9201191663742065,0.0,class_change,,
1964,24672097,4,hospital,department,False,5,0.0,37.0,89,,,,0.9482542276382446,insert,0.7650424838066101,0.0,class_change,,
1965,24672097,4,department,departments,False,6,0.0,6.0,90,,,,0.9787436723709106,replace,0.7555588483810425,0.0,class_change,,
1966,24672097,4,ology,##hal ##mology,False,7,0.0,10.0,91,,,,0.925389289855957,merge,0.7440716028213501,0.0,class_change,,
1967,24672097,4,osp,##or,False,8,0.0,14.0,92,,,,0.6328456997871399,replace,0.7411431670188904,0.0,class_change,,
1968,24672097,4,ph,##olar,False,9,0.0,17.0,93,,,,0.9477818012237549,insert,0.7280908823013306,0.0,class_change,,
1969,24672097,4,yna,##lau,False,10,0.0,30.0,94,,,,0.8823715448379517,replace,0.6766676902770996,0.0,class_change,,
1970,24672097,4,thal,##ht ##hal,False,11,0.0,39.0,95,,,,0.7105714082717896,merge,0.6593881249427795,0.0,class_change,,
1971,24672097,4,university,",",False,12,0.0,21.0,96,,,,0.900032639503479,insert,0.6566054821014404,0.0,class_change,,
1972,24672097,4,thal,##ht ##hal,False,13,0.0,9.0,97,,,,0.8543972969055176,merge,0.634440004825592,0.0,class_change,,
1973,24672097,4,a,##a research,False,14,0.0,32.0,98,,,,0.9057112336158752,merge,0.5964731574058533,0.0,class_change,,
1974,24672097,4,ome,##olar ##yn,False,15,0.0,16.0,99,,,,0.8450304269790649,merge,0.520029604434967,0.0,class_change,,
1975,24672097,4,ast,op,False,16,0.0,8.0,100,,,,0.9271466135978699,replace,0.4931511878967285,0.0,class_change,,
1976,24672097,4,hospital,bari,False,17,0.0,26.0,101,,,,0.7557018995285034,insert,0.48290225863456726,0.0,class_change,,
1977,24672097,4,institute,centre,False,18,0.0,34.0,102,,,,0.9275532960891724,replace,0.48128366470336914,0.0,class_change,,
1978,24672097,4,university,",",False,19,0.0,36.0,103,,,,0.9939519762992859,insert,0.39113935828208923,0.0,class_change,,
1979,24672097,4,itis,##ogy,False,20,0.0,19.0,104,,,,0.9593324661254883,replace,0.29668933153152466,0.0,class_change,,
1980,24672097,4,oh,##hin,False,21,0.0,15.0,105,,,,0.9610162973403931,replace,0.28328442573547363,0.0,class_change,,
1981,24672097,4,Further,author,False,22,0.0,0.0,106,,,,0.7098491191864014,replace,0.2412470281124115,0.0,class_change,,
1982,24672097,4,com,##com,False,23,0.0,31.0,107,,,,0.8711071610450745,replace,0.2147885113954544,0.0,class_change,,
1983,24672097,4,hospital,bari,False,24,0.0,49.0,108,,,,0.9186631441116333,insert,0.18859058618545532,0.0,class_change,,
1984,24672097,4,hospital,",",False,25,0.0,25.0,109,,,,0.8459984660148621,insert,0.17160901427268982,0.0,class_change,,
